ABC #,ABC 6,Product Description,NDC,Account #,Account Name,Contract Abbrev Name,Customer PO #,Invoice #,Invoice Date,Order Qty,Shipped Qty,Non-Merchandise,Tax Amount,Invoice Ext Amt,Total Ext Cost,Invoice Price
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_01162023omB,3119949186,1/17/2023,6,6,0,0,395.7,395.7,65.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_01252023omB_3,3121091797,1/26/2023,9,9,0,0,593.55,593.55,65.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_02062023omB_3,3122748659,2/9/2023,11,11,0,0,725.45,725.45,65.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_02082023omB_3,3122735061,2/9/2023,33,33,0,0,2176.35,2176.35,65.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_03252024omB,3169264484,3/26/2024,4,4,0,0,358.12,358.12,89.53
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_04032023omB_3,3128818023,4/4/2023,1,1,0,0,65.95,65.95,65.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_06012022omB_3,3096959205,6/22/2022,42,35,0,0,2137.1,2137.1,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_06212023omB_3,3138344463,6/29/2023,3,3,0,0,200.91,200.91,66.97
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_09122022omB,3105786264,9/13/2022,4,4,0,0,244.24,244.24,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_09222022omB,3106996643,9/23/2022,6,6,0,0,366.36,366.36,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_09302022omB_4,3107832258,10/1/2022,3,3,0,0,183.18,183.18,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10112022omB_3,3108945539,10/12/2022,6,6,0,0,366.36,366.36,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10112023omB_3,3150279588,10/12/2023,4,4,0,0,290.08,290.08,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10132023omSunday,3150632851,10/16/2023,6,6,0,0,435.12,435.12,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10162023omB_3,3150816512,10/17/2023,20,20,0,0,1450.4,1450.4,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10172022omB1_3,3109537067,10/18/2022,5,5,0,0,305.3,305.3,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_11062022omB_3,3115158614,12/7/2022,3,3,0,0,183.18,183.18,61.06
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_11072023omB_3,3153425051,11/8/2023,2,2,0,0,145.04,145.04,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_11212023omB_3,3155099196,11/22/2023,20,20,0,0,1450.4,1450.4,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_12082023omsaturday,3157055523,12/9/2023,15,15,0,0,1087.8,1087.8,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_12132023omB_3,3157685012,12/14/2023,9,9,0,0,652.68,652.68,72.52
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_12152022omB_3,3116411977,12/16/2022,5,5,0,0,305.3,305.3,61.06
10000415,4465,INVEGA SUSTEN 156 MG PFS 1 ML,50458056301,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,04012024_invega,3170018024,4/2/2024,1,1,0,0,2193.27,2193.27,2193.27
10000436,4681,INVEGA SUSTEN 234 MG SYG 1.5 ML,50458056401,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,04152024_paliperidon,3171680807,4/16/2024,1,1,0,0,3289.81,3289.81,3289.81
10000512,5393,FINASTERIDE 5 MG TAB 90,65862014990,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,01092024550finasteri,3160567993,1/10/2024,1,1,0,0,5,5,5
10000512,5393,FINASTERIDE 5 MG TAB 90,65862014990,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_04182024omFriday_3,3172193418,4/19/2024,1,1,0,0,5,5,5
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,APEN,01052023_ML_RX_3,3118700410,1/6/2023,1,1,0,0,114.35,114.35,114.35
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,APEN,04132024_omsunday,3171588227,4/15/2024,4,4,0,0,457.88,457.88,114.47
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,APEN,12192023_wantbook_3,3159623893,1/2/2024,1,1,0,0,114.53,114.53,114.53
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,10272022_wantbook_3,3110759251,10/28/2022,2,2,0,0,228.7,228.7,114.35
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,G_04122022omB_3,3089508044,4/13/2022,1,1,0,0,114.35,114.35,114.35
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,G_05192022omB_3,3093530888,5/20/2022,2,2,0,0,228.7,228.7,114.35
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,G_05202022om1_4,3093614770,5/21/2022,1,1,0,0,114.35,114.35,114.35
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,G_08192022om,3103385816,8/20/2022,2,2,0,0,228.7,228.7,114.35
10000529,5611,DIGOXIN 500 MCG-2 ML AMP 25X2 ML,641141035,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,UNCL,G_09192022omP_4,3106553456,9/20/2022,3,3,0,0,343.05,343.05,114.35
10000633,6465,FLUTICASONE PROP 0.05% CRM 15 GM,45802022235,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10172022omF_3,3109542915,10/18/2022,1,1,0,0,2.59,2.59,2.59
10000746,7524,VENTOLIN HFA 90 MCG INH 18 GM,173068220,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_03062023omF_4,3125714863,3/7/2023,3,3,0,0,158.34,158.34,52.78
10000781,8019,HYDROMORPHONE HCL 8 MG TAB 100,42858030301,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,03272023_G10_3,3128045059,3/28/2023,2,2,0,0,59.12,59.12,29.56
10000781,8019,HYDROMORPHONE HCL 8 MG TAB 100,42858030301,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,03312022_w10,3088355641,4/1/2022,1,1,0,0,29.56,29.56,29.56
10000781,8019,HYDROMORPHONE HCL 8 MG TAB 100,42858030301,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,06122023_W10_3,3136472844,6/13/2023,1,1,0,0,29.56,29.56,29.56
10000781,8019,HYDROMORPHONE HCL 8 MG TAB 100,42858030301,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,06262023_W10_3,3138086308,6/27/2023,1,1,0,0,29.56,29.56,29.56
10000781,8019,HYDROMORPHONE HCL 8 MG TAB 100,42858030301,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,06292023_W10,3138463208,6/30/2023,1,1,0,0,29.56,29.56,29.56
10000795,8177,HYDROMORPHONE HCL 2 MG TAB 100 UD,42858030125,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,05092023_W10_3,3132988005,5/11/2023,3,3,0,0,41.1,41.1,13.7
10000799,8197,HYDROMORPHONE HCL 4 MG TAB 100 UD,42858030225,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,0226240008_3,3166074354,2/27/2024,4,4,0,0,63.68,63.68,15.92
10000808,8351,MUPIROCIN 2% ONT 22 GM,51672131200,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_03112024omF_3,3167667946,3/12/2024,1,1,0,0,8.33,8.33,8.33
10000959,9542,OCTREOTIDE 0.1 MG/ML VL 25X1 ML,703331104,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_03312022omB_3,3088304184,4/1/2022,3,3,0,0,400.95,400.95,133.65
10001004,9936,GLIMEPIRIDE 2 MG TAB 100 UD AHP,68084032601,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10022023omP_3,3149192019,10/3/2023,1,1,0,0,37.08,37.08,37.08
10001193,11593,AQUAPHOR OINTMENT SKIN HEALING JAR 3.5OZ,72140003263,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_07032023omF_3,3138778995,7/5/2023,1,1,0,0,8.35,8.35,8.35
10001197,11630,ESTRADIOL 0.025 MG-DAY PAT 4,378334999,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_10172022omF_3,3109542915,10/18/2022,1,1,0,0,57.17,57.17,57.17
10001209,11809,SUMATRIPTAN 50 MG TAB 9 UOU BP,62756052169,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_03152023omP,3126792479,3/16/2023,2,2,0,0,8.36,8.36,4.18
10001209,11809,SUMATRIPTAN 50 MG TAB 9 UOU BP,62756052169,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_03232023omP_3,3127737177,3/24/2023,5,5,0,0,20.9,20.9,4.18
10001209,11809,SUMATRIPTAN 50 MG TAB 9 UOU BP,62756052169,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_06072022omP_3,3095406891,6/8/2022,2,2,0,0,8.36,8.36,4.18
10001209,11809,SUMATRIPTAN 50 MG TAB 9 UOU BP,62756052169,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_07192022omP_3,3099903823,7/20/2022,1,1,0,0,4.18,4.18,4.18
10001209,11809,SUMATRIPTAN 50 MG TAB 9 UOU BP,62756052169,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_08052022om_4,3101838415,8/6/2022,5,5,0,0,20.9,20.9,4.18
10001218,11924,SUMATRIPTAN 100 MG TAB 9 UOU BP,62756052269,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_07212023om_3,3140804716,7/22/2023,4,4,0,0,59.08,59.08,14.77
10001218,11924,SUMATRIPTAN 100 MG TAB 9 UOU BP,62756052269,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_08162023omP_3,3143879886,8/18/2023,2,2,0,0,29.54,29.54,14.77
10001218,11924,SUMATRIPTAN 100 MG TAB 9 UOU BP,62756052269,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_12072022omP_3,3115340444,12/8/2022,4,4,0,0,19.36,19.36,4.84
10001243,12203,CALCIUM+D OYSTER 500MG TABLET 150CT MAJ,904546092,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,10042023_order_3,3149425049,10/5/2023,1,1,0,0,1.87,1.87,1.87
10001243,12203,CALCIUM+D OYSTER 500MG TABLET 150CT MAJ,904546092,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,2024229_WB_4,3166548075,3/1/2024,1,1,0,0,1.93,1.93,1.93
10001243,12203,CALCIUM+D OYSTER 500MG TABLET 150CT MAJ,904546092,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_03222024omSunday_4,3169141939,3/25/2024,1,1,0,0,1.93,1.93,1.93
10001243,12203,CALCIUM+D OYSTER 500MG TABLET 150CT MAJ,904546092,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,wantbook221226,3117476887,12/27/2022,2,2,0,0,3.66,3.66,1.83
10001283,12526,DIPHENHYD 50MG CAPSULE 100CT MAJOR,904530760,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,10312022_wantbook_3,3111073331,11/1/2022,1,1,0,0,1.5,1.5,1.5
10001296,12633,OSMITROL 20 % SOL 24X500 ML,338035703,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,APEN,04202022_wantbook_3,3090347462,4/21/2022,1,1,0,0,1524.84,1524.84,1524.84
10001296,12633,OSMITROL 20 % SOL 24X500 ML,338035703,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,INDV,G_05262023om_3,3135026568,5/30/2023,1,1,0,0,1409.07,1409.07,1409.07
10001296,12633,OSMITROL 20 % SOL 24X500 ML,338035703,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,INDV,G_06212023omB_3,3137583824,6/22/2023,1,1,0,0,1409.07,1409.07,1409.07
10001454,14136,ETHAMOLIN 5 % AMP 10X2 ML,67871479006,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,06142022_wantbook_3,3096197299,6/15/2022,1,1,0,0,4068.71,4068.71,4068.71
10001454,14136,ETHAMOLIN 5 % AMP 10X2 ML,67871479006,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,07012022_etham,3098126888,7/5/2022,1,1,0,0,4068.71,4068.71,4068.71
10001454,14136,ETHAMOLIN 5 % AMP 10X2 ML,67871479006,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_01032023omB_3,3118403191,1/4/2023,1,1,0,0,4068.71,4068.71,4068.71
10001454,14136,ETHAMOLIN 5 % AMP 10X2 ML,67871479006,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_01152023omB,3123563928,2/16/2023,1,1,0,0,4068.71,4068.71,4068.71
10001454,14136,ETHAMOLIN 5 % AMP 10X2 ML,67871479006,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_07142022omF,3099432705,7/15/2022,1,1,0,0,4068.71,4068.71,4068.71
10001493,14415,PRENATAL MULTIVIT TABLET 100CT MAJOR,904531360,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_01262023omP,3121248007,1/27/2023,1,1,0,0,2.46,2.46,2.46
10001493,14415,PRENATAL MULTIVIT TABLET 100CT MAJOR,904531360,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_02212023omP_3,3124357334,2/23/2023,2,2,0,0,4.92,4.92,2.46
10001493,14415,PRENATAL MULTIVIT TABLET 100CT MAJOR,904531360,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_11292022omP_4,3114243344,11/30/2022,2,2,0,0,4.92,4.92,2.46
10001508,14528,JANTOVEN 10 MG TAB 100 UD,832121901,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,03072024__WB_3,3167349351,3/8/2024,1,1,0,0,56.05,56.05,56.05
10001508,14528,JANTOVEN 10 MG TAB 100 UD,832121901,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,,G_01052023omP_3,3118749697,1/6/2023,1,1,0,0,55.99,55.99,55.99
10001547,14845,OXYBUTYNIN 5 MG TAB 100 UD AHP,68084040001,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,06042022_OM_po,3095029248,6/4/2022,1,1,0,0,37.01,37.01,37.01
10001597,15250,FLUOXETINE HCL 10 MG CAP 100 UD,904578461,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_04272022omP_3,3091131910,4/28/2022,2,2,0,0,13.52,13.52,6.76
10001597,15250,FLUOXETINE HCL 10 MG CAP 100 UD,904578461,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_11162022omP,3112950868,11/17/2022,1,1,0,0,6.76,6.76,6.76
10001603,15300,FLUOXETINE HCL 20 MG CAP 100 UD,904578561,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,02092023_omni_3,3122875187,2/10/2023,6,6,0,0,44.46,44.46,7.41
10001603,15300,FLUOXETINE HCL 20 MG CAP 100 UD,904578561,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,06042022_OM_po,3095029248,6/4/2022,1,1,0,0,7.41,7.41,7.41
10001603,15300,FLUOXETINE HCL 20 MG CAP 100 UD,904578561,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,08262022_AG_wantbook,3104152963,8/27/2022,1,1,0,0,7.41,7.41,7.41
10001603,15300,FLUOXETINE HCL 20 MG CAP 100 UD,904578561,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_07062022omP,3098541835,7/7/2022,2,2,0,0,14.82,14.82,7.41
10001603,15300,FLUOXETINE HCL 20 MG CAP 100 UD,904578561,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_07252022omP_4,3100533894,7/26/2022,1,1,0,0,7.41,7.41,7.41
10001603,15300,FLUOXETINE HCL 20 MG CAP 100 UD,904578561,100096377,SCRIPPS MERCY HSP SAN DIEGO WAC,AGPP,G_07292022omP_4,3101049467,7/30/2022,1,1,0,0,7.41,7.41,7.41
