ABC #,ABC 6,Product Description,NDC,Account #,Account Name,Contract Abbrev Name,Customer PO #,Invoice #,Invoice Date,Order Qty,Shipped Qty,Non-Merchandise,Tax Amount,Invoice Ext Amt,Total Ext Cost,Invoice Price
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,110622MD_1,3111783939,11/7/2022,10,10,0,0,11.5,11.5,1.15
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,111122SOAMD_1,3112419514,11/12/2022,19,19,0,0,21.85,21.85,1.15
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,111322SOAMD_1,3112565258,11/14/2022,46,45,0,0,51.75,51.75,1.15
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,4604544779,3111633741,11/5/2022,5,5,0,0,5.75,5.75,1.15
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,010224MD_1,3159811372,1/3/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,011624MD_1,3161444346,1/17/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,011924MD_1,3161813988,1/20/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,012223MD_1,3120691008,1/23/2023,67,67,0,0,85.76,85.76,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,012424MD_1,3162421218,1/25/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,012824SOAMD_1,3162789467,1/29/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,020724MD_1,3164013290,2/8/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,021324MD_1,3164696809,2/14/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,021424MD_1,3164828111,2/15/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,021923MD_1,3123988146,2/20/2023,48,48,0,0,61.44,61.44,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,022124MD_1,3165592540,2/22/2024,12,12,0,0,15.72,15.72,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,022224MD_1,3165727886,2/23/2024,1,1,0,0,1.31,1.31,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,022924MD_1,3166548623,3/1/2024,1,1,0,0,1.31,1.31,1.31
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,031323MD_1,3126560830,3/14/2023,16,16,0,0,20.48,20.48,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,031923MD_1,3127261322,3/21/2023,24,24,0,0,30.72,30.72,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,041823MD_1,3130578135,4/19/2023,11,11,0,0,14.3,14.3,1.3
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,042323MD_1,3131087890,4/24/2023,35,35,0,0,45.5,45.5,1.3
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,043023SOAMD_1,3131782832,5/1/2023,57,57,0,0,74.1,74.1,1.3
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,050723MD_1,3132624128,5/8/2023,54,54,0,0,70.2,70.2,1.3
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,071623MD_1,3140152060,7/17/2023,10,10,0,0,12.8,12.8,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,072123MD_1,3140809252,7/22/2023,20,20,0,0,25.6,25.6,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,072323MD_1,3140959845,7/24/2023,30,30,0,0,38.4,38.4,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,080123MD_1,3141996943,8/2/2023,10,10,0,0,12.8,12.8,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,080623MD_1,3142577372,8/7/2023,12,12,0,0,15.36,15.36,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,082023MD_1,3144189758,8/21/2023,36,36,0,0,46.08,46.08,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,082823MD_1,3145116789,8/29/2023,24,24,0,0,30.72,30.72,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,091023SOAMD_1,3146474796,9/11/2023,14,14,0,0,17.92,17.92,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,092123MD_1,3147991365,9/22/2023,12,12,0,0,15.36,15.36,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,092523MD_1,3148342687,9/26/2023,24,24,0,0,30.72,30.72,1.28
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,100123MD_1,3149050073,10/2/2023,12,12,0,0,16.2,16.2,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,100523MD_1,3149594753,10/6/2023,24,24,0,0,32.4,32.4,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,100823MD_1,3149857215,10/9/2023,24,24,0,0,32.4,32.4,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,101523MD_1,3150682391,10/16/2023,12,12,0,0,16.2,16.2,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,102223SOAMD_1,3151516609,10/23/2023,24,24,0,0,32.4,32.4,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,102923MD_1,3152338627,10/30/2023,24,24,0,0,32.4,32.4,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,111223SOAMD_1,3154006991,11/13/2023,12,12,0,0,16.2,16.2,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,112122SOAMD_1,3113511689,11/22/2022,10,10,0,0,12.5,12.5,1.25
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,112623SOAMD_1,3155494006,11/27/2023,12,12,0,0,16.2,16.2,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,112822SOAMD_1,3114077254,11/29/2022,10,10,0,0,12.5,12.5,1.25
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,120323SOAMD_1,3156345116,12/4/2023,24,24,0,0,32.4,32.4,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,121023SOAMD_1,3157218517,12/11/2023,48,48,0,0,64.8,64.8,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,121222SOAMD_1,3115863737,12/13/2022,17,17,0,0,21.25,21.25,1.25
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,121723SOAMD_1,3158034115,12/18/2023,24,24,0,0,32.4,32.4,1.35
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,122522MD_1,3117393638,12/27/2022,81,81,0,0,101.25,101.25,1.25
10000217,2873,TIMOLOL 0.5% O/S 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,4606989481,3117241116,12/23/2022,12,12,0,0,15,15,1.25
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,6212022,3096904520,6/23/2022,5,5,0,0,44.6,44.6,8.92
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,062022OMD_1,3096856083,6/21/2022,3,3,0,0,3.45,3.45,1.15
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,072122MD_1,3100221752,7/22/2022,12,12,0,0,13.8,13.8,1.15
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,072722MD_1,3100835909,7/28/2022,12,12,0,0,13.8,13.8,1.15
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,080322MD_1,3101607648,8/4/2022,12,12,0,0,13.8,13.8,1.15
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,081522MD_1,3107213656,9/26/2022,12,5,0,0,5.75,5.75,1.15
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,081522MD_1,3107939548,10/3/2022,12,7,0,0,8.05,8.05,1.15
10000217,2873,TIMOLOL 0.5% OPH DRP 5 ML,61314022705,100081016,SCRIPPS MERCY CHULA VISTA 340B,APEX,8252022,3103982083,8/26/2022,5,5,0,0,5.75,5.75,1.15
10000264,3210,NICOTINE GUM 2MG REGULAR 20CT RUGBY,536302934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,090623MD_2,3146136742,9/7/2023,1,1,0,0,6.02,6.02,6.02
10000264,3210,NICOTINE GUM 2MG REGULAR 20CT RUGBY,536302934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,091422MD_2,3106136058,9/15/2022,1,1,0,0,6.02,6.02,6.02
10000264,3210,NICOTINE GUM 2MG REGULAR 20CT RUGBY,536302934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,092322MD_2,3107108142,9/24/2022,1,1,0,0,6.02,6.02,6.02
10000312,3509,TIMOLOL 0.5% O/S 5 ML,60758080105,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,072123MD_1,3140809252,7/22/2023,1,1,0,0,1.64,1.64,1.64
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,060722MD_2,3095419116,6/8/2022,23,23,0,0,116.38,116.38,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,060822MD_2,3095574827,6/9/2022,24,24,0,0,121.44,121.44,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,061622MD_2,3096544162,6/17/2022,12,12,0,0,60.72,60.72,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,6212022,3097039872,6/22/2022,5,5,0,0,25.3,25.3,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,062322OMD_2,3097319087,6/24/2022,48,48,0,0,242.88,242.88,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,062922OMD_2,3097916341,6/30/2022,12,12,0,0,60.72,60.72,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100081016,SCRIPPS MERCY CHULA VISTA 340B,,080322MD_1,348186878,8/17/2022,-1,-1,0,0,-5.06,-5.06,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100081016,SCRIPPS MERCY CHULA VISTA 340B,,080322MD_1,3101607648,8/4/2022,1,1,0,0,5.06,5.06,5.06
10000312,3509,TIMOLOL 0.5% OPH DRP 5 ML,60758080105,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,080322MD_1,348186879,8/17/2022,0,1,0,0,1.59,1.59,1.59
10000336,3707,DAKINS ANTISEPTIC SOLUTION 0.25% 16OZ,436093616,100068771,SCRIPPS MERCY HOSP CHULA VISTA,,112623SCMD,3155489758,11/27/2023,8,8,0,0,118.8,118.8,14.85
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,010924MD_2,3160647107,1/10/2024,1,1,0,0,82.28,82.28,82.28
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,011124MD_2,3161004427,1/18/2024,1,1,0,0,82.28,82.28,82.28
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,011224LE_2,3161337102,1/18/2024,1,1,0,0,82.28,82.28,82.28
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,011524MD_2,3161295774,1/16/2024,2,1,0,0,82.28,82.28,82.28
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,011624MD_2,3161444862,1/17/2024,2,2,0,0,164.56,164.56,82.28
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,012524MD_2,3162576585,1/26/2024,2,2,0,0,164.56,164.56,82.28
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,021224MD_2,3164536743,2/13/2024,3,3,0,0,246.72,246.72,82.24
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,031824MD_2,3168489908,3/19/2024,1,1,0,0,82.24,82.24,82.24
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,5192022,3093464149,5/20/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,5242022,3093970831,5/25/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,6012022,3094726591,6/2/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,6082022,3095494294,6/9/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,6152022,3096277601,6/16/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,6282022,3097675160,6/29/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,8092022,3102157259,8/10/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,8162022,3102928419,8/17/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,8232022,3103700072,8/24/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,8302022,3104463361,8/31/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,4600067745,3101371136,8/2/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,HTPG,4600096528,3101388236,8/3/2022,3,3,0,0,192.39,192.39,64.13
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,INDV,022024MD_2,3165460734,2/21/2024,3,3,0,0,222.96,222.96,74.32
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,INDV,022724MD_2,3166232133,2/28/2024,3,3,0,0,222.96,222.96,74.32
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,INDV,03102024m_2,3167548261,3/11/2024,2,2,0,0,148.64,148.64,74.32
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100068771,SCRIPPS MERCY HOSP CHULA VISTA,INDV,031124MD_2,3167701897,3/12/2024,3,3,0,0,222.96,222.96,74.32
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,010924MD_1,3160649142,1/10/2024,2,1,0,0,28.75,28.75,28.75
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,011124MD_1,3161004618,1/18/2024,2,2,0,0,57.5,57.5,28.75
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,011524MD_1,3161295602,1/16/2024,2,1,0,0,28.75,28.75,28.75
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,020823MD_1,3122778053,2/9/2023,1,1,0,0,28.74,28.74,28.74
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,022223MD_1,3124432150,2/23/2023,1,1,0,0,28.79,28.79,28.79
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,032023MD_1,3127322434,3/21/2023,1,1,0,0,28.79,28.79,28.79
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,032024MD_1,3168807611,3/21/2024,1,1,0,0,28.73,28.73,28.73
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,040423JTA_1,3129053007,4/5/2023,1,1,0,0,28.99,28.99,28.99
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,050423MD_1,3132726276,5/9/2023,2,2,0,0,57.98,57.98,28.99
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,5052023,3132477928,5/8/2023,2,2,0,0,57.98,57.98,28.99
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,050823MD_1,3133649529,5/17/2023,2,2,0,0,57.98,57.98,28.99
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,061422MD_1,3096205328,6/15/2022,1,1,0,0,26.01,26.01,26.01
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,7062022,3099382576,7/14/2022,3,3,0,0,80.85,80.85,26.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,7132022,3099390359,7/14/2022,3,3,0,0,80.85,80.85,26.95
10000394,4275,LABETALOL HCL 20 MG-4 ML CJ LL 10X4 ML,409233934,100081016,SCRIPPS MERCY CHULA VISTA 340B,PHSB,071822SOAMD_1,3099747272,7/19/2022,1,1,0,0,26.95,26.95,26.95
